Helen\259.png
29
150.762 86.1232 147 84
242.513 102.603 239 102
186.762 93.0334 189 94
212.484 100.176 212 102
167.348 79.521 170 82
167.365 87.7709 168 87
228.637 96.637 228 96
228.125 99.8246 227 102
155.546 99.5589 152 97
231.899 116.123 230 115
179.705 104.259 177 104
209.313 111.613 208 112
169.302 96.6354 166 95
166.353 104.22 164 104
221.167 108.371 220 108
219.926 116.56 219 117
168.198 99.8481 164 99
219.983 112.268 218 112
175.417 140.555 176 139
207.557 146.452 207 146
197.075 141.926 198 142
191.814 149.484 193 150
154.65 157.381 156 157
204.703 168.291 201 167
183.253 158.109 184 159
180.192 163.854 182 164
178.812 166.298 181 167
176.296 172.982 180 174
170.196 199.132 172 198
