Helen\134.png
29
66.2338 42.4694 65 47
164.606 34.6214 158 36
98.2421 36.5934 96 42
128.323 31.481 123 35
81.2492 27.4022 80 39
80.2078 36.744 80 44
141.761 23.9986 143 30
143.514 33.5561 139 33
75.8297 52.5819 74 52
154.847 43.813 151 41
98.512 50.0427 96 48
131.262 46.2455 130 44
86.7558 44.5536 85 45
86.9872 52.6541 86 54
143.128 41.1349 142 37
143.309 47.3682 143 47
88.5364 49.6339 87 49
144.236 44.3821 142 42
98.8127 74.1748 96 71
128.754 72.0812 128 68
111.301 65.2216 109 64
113.309 77.1589 111 74
92.5674 99.7148 93 99
139.27 95.1935 141 93
113.661 88.5167 113 86
114.426 93.9758 114 90
114.944 98.818 115 101
117.161 110.259 115 108
119.183 136.853 117 133
