Helen\2.png
29
179.306 153.927 178.2 158.8
272.419 155.558 273.7 157
214.114 154.161 215 153
238.952 154.609 239.1 157.9
195.424 145.501 196.4 147
193.618 154.289 195.8 153.7
259.569 147.184 255.5 149.2
260.38 154.181 255.8 154.5
185.982 165.639 187 166
266.455 169.375 267 165
209.074 166.644 212 166
242.385 168.369 242 166
199.392 161.311 200 160
197.357 169.899 201 170
253.973 162.851 254 159
253.768 170.504 255 169
198.777 165.53 200 165
253.338 168.06 254 163
208.337 199.152 208 201
241.029 201.011 241 201
222.791 198.757 224 199
225.703 211.43 224.8 207.3
197.782 229.308 199 226
249.239 230.062 249.1 230.2
225.481 224.211 224.4 216
225.536 229.44 223 223
224.488 233.831 222 230
224.341 239.494 222 238
222.567 273.691 218 269
