Helen\120.png
29
30.1265 129.904 32 126
128.794 122.221 126 118
65.4755 124.908 66 125
88.979 123.176 87 123
48.3332 120.184 49 121
47.8266 125.121 49 125
104.322 112.776 107 114
105.54 122.426 108 121
41.6348 135.615 40 134
119.372 132.735 116 128
63.5397 134.924 62 132
95.3608 132.782 92 132
51.7423 129.953 51 128
52.2321 137.698 51 137
104.428 126.936 102 125
104.55 134.724 104 133
52.2757 132.941 51 132
103.677 130.94 103 128
62.911 171.227 64 170
93.5326 170.875 94 169
77.3473 167.157 78 168
78.5108 177.345 78 176
58.1467 200.157 57 200
103.967 199.494 107 200
79.6777 191.6 80 192
79.6909 197.611 81 197
79.7044 202.118 81 198
80.2368 210.195 81 205
81.372 239.347 85 236
