Helen\202.png
29
50.9081 124.804 54 120
145.694 132.973 148 131
87.6167 124.398 84 126
115.722 122.577 116 130
67.1029 116.416 69 118
66.492 122.336 69 122
133.531 123.322 133 124
131.751 130.543 133 129
59.2902 134.986 63 131
137.719 140.926 137 139
81.3488 133.725 84 134
112.802 137.559 115 138
71.9545 130.348 74 128
70.2798 136.58 75 134
125.548 134.279 126 134
124.22 142.105 127 140
70.5718 135.096 74 130
123.272 138.035 126 136
77.6087 160.961 82 162
111.48 162.127 112 165
95.6865 158.355 97 161
95.0271 170.166 96 171
67.4691 180.6 70 181
118.058 189.467 118 184
93.9178 171.377 95 178
92.6329 182.079 95 182
93.6521 191.397 93 192
92.5135 192.387 93 199
89.2831 224.093 89 221
