Helen\91.png
29
50.5456 38.5281 50 36
147.263 39.969 144 36
87.2368 40.5346 86 37
110.557 39.3836 113 37
67.4534 30.369 67 29
66.3367 37.9475 67 36
129.07 29.9852 129 30
130.691 39.0999 129 36
59.1215 49.147 61 46
137.713 48.6992 134 47
82.2343 49.6208 84 48
112.786 48.9621 113 48
72.0984 43.787 72 43
71.7395 52.255 73 50
123.993 43.6807 122 43
124.698 52.73 124 50
71.2394 47.1916 73 46
124.941 47.2294 123 47
83.6565 78.5298 83 77
113.108 79.3026 114 78
98.7659 80.9986 100 79
98.5522 90.9487 99 88
73.0188 99.4224 72 95
121.788 98.5281 120 95
96.8359 96.4538 97 93
96.9252 100.937 97 97
95.7772 110.508 95 106
95.9361 119.168 95 114
93.1658 146.418 94 145
