Helen\321.png
29
19.3107 5.9992 24 10
114.869 10.511 117 9
52.2124 12.5305 49 10
81.0457 13.6779 83 13
37.3439 5.32044 33 6
34.5552 9.99033 32 10
99.5148 5.8402 100 7
98.4552 11.1507 99 12
26.6173 17.6187 31 13
108.576 22.9046 106 20
49.7072 19.5125 51 17
81.544 22.1656 84 20
38.4761 14.9748 40 9
36.1901 20.2661 39 17
94.6611 17.495 94 15
95.9546 24.5743 94 24
37.5493 17.1428 40 13
94.6172 21.2639 94 20
48.4712 46.4283 50 46
78.4974 48.7215 77 48
62.5764 42.0739 63 43
63.1124 51.6848 63 52
38.4225 62.0296 43 69
83.4903 69.435 86 67
61.709 62.9312 65 63
62.632 65.3793 64 68
62.0773 66.4485 62 69
61.2441 74.0843 60 75
57.5206 94.4626 61 92
