lfw\test\138\img.jpg
29
190.302 152.825 194.13 150.419
285.753 138.229 280.544 136.384
225.609 147.617 224.734 151.968
249.423 144.16 252.663 142.345
206.891 140.104 210.136 141.36
205.287 145.769 209.62 149.057
267.448 131.227 266.134 128.498
267.264 138.397 267.448 136.102
203.492 162.612 205.16 167.301
277.245 151.649 276.877 152.961
225.647 159.887 226.625 163.759
254.79 156.065 257.66 155.944
214.95 156.588 215.537 160.889
216.268 164.655 216.469 169.951
264.244 147.517 266.155 150.129
267.177 158.575 267.438 160.248
214.704 160.412 216.666 164.557
264.801 152.532 266.985 153.716
229.49 198.315 227.389 195.253
259.458 196.84 262.083 193.723
245.36 196.331 245.398 197.271
245.79 205.975 247.696 208.111
225.256 230.254 226.433 223.928
269.576 227.021 270.471 225.119
245.868 219.46 247.349 218.042
247.364 228.448 248.131 223.755
247.916 233.508 247.594 233.002
248.757 242.251 247.279 242.286
255.183 274.233 253.886 269.392
