lfw\test\53\img.jpg
29
421.779 164.339 423.179 169.767
491.706 155.281 491.248 156.322
456.463 161.437 455.028 162.016
472.993 161.203 472.77 161.392
441.767 158.291 436.403 161.061
440.748 163.498 439.672 166.02
481.752 154.252 482.101 155.441
482.193 158.516 482.358 157.057
432.262 171.9 432.421 172.493
487.919 166.36 484.255 161.261
452.118 169.453 447.632 167.082
472.247 168.133 472.145 167.082
442.895 167.79 441.284 168.925
442.341 174.356 443.917 174.307
478.901 162.364 475.703 161.831
479.748 169.202 480.042 168.223
441.684 170.885 442.542 170.709
479.264 165.552 477.907 164.127
456.008 200.726 457.86 201.146
479.667 200.463 480.818 201.547
473.678 199.15 477.527 202.671
469.801 205.294 469.178 208.049
443.228 224.474 441.329 221.968
475.367 221.584 474.198 218.654
462.086 218.352 461.891 217.874
461.442 223.124 460.924 220.239
461.526 229.248 460.602 225.694
460.848 234.798 461.032 233.594
461.726 254.295 461.251 255.412
