lfw\test\104\img.jpg
29
127.644 144.951 131.419 148.185
264.998 134.598 264.915 139.086
182.867 138.978 183.245 139.09
217.681 138.519 218.839 139.45
157.403 131.036 151.655 134.282
156.732 138.937 153.038 142.944
241.529 126.256 243.442 127.949
242.064 134.651 243.951 136.466
144.341 154.295 147.543 156.498
250.79 149.244 250.333 147.547
176.902 154.396 180.714 152.987
220.879 152.005 221.55 149.477
163.933 148.979 162.311 147.467
164.492 159.922 163.573 156.673
235.327 143.909 233.989 142.359
237.833 155.547 234.128 151.759
162.096 153.927 162.871 151.817
235.707 149.26 232.724 146.435
183.291 200.505 182.022 201.421
230.258 196.815 233.64 197.517
210.94 199.344 215.888 199.736
209.598 213.231 213.986 212.417
162.157 237.618 160.815 234.651
245.75 231.053 244.868 229.043
205.783 228.143 208.716 229.471
207.363 236.018 209.944 234.544
206.282 250.422 209.143 250.831
207.564 263.165 210.959 260.924
203.075 302.12 211.853 301.807
