lfw\test\113\img.JPG
29
111.09 128.56 109.668 126.005
171.405 120.12 171.042 115.181
130.678 128.152 130.851 126.33
146.998 126.736 144.653 120.204
119.482 122.164 119.254 122.857
120.275 127.939 118.835 127.239
159.914 116.256 158.272 114.509
159.827 120.576 158.98 119.331
115.335 137.311 117.066 138.275
167.428 130.114 166.629 129.643
132.111 137.272 131.743 137.9
152.089 134.433 152.593 133.4
124.094 132.269 124.686 135.5
124.559 142.195 125.171 138.986
158.646 128.697 159.654 128.663
160.806 135.846 160.743 132.757
124.055 135.966 125.607 137.217
159.579 132.245 160.388 130.959
132.233 161.782 133.557 161.474
154.466 159.933 156.467 158.742
141.739 158.279 143.137 158.655
141.244 166.995 144.659 167.091
131.8 179.251 133.853 180.402
166.367 175.094 167.214 175.821
145.237 175.4 148.27 175.579
145.394 178.646 148.807 178.803
146.753 180.947 149.506 182.834
147.723 187.612 150.097 187.832
147.233 206.756 153.088 207.162
