lfw\test\25\img.jpg
29
117.555 111.15 120.449 108.573
201.491 113.021 202.692 113.653
153.182 113.651 152.904 112.451
173.572 114.57 171.633 113.188
134.921 106.19 138.48 105.122
133.98 109.856 136.347 108.767
187.821 105.973 190.284 107.565
188.211 112.561 189.78 111.404
127.559 121.79 129.507 121.79
193.797 124.426 191.876 124.452
148.528 123.595 149.781 124.483
173.896 124.493 171.448 125.752
139.055 118.752 140.371 118.324
138.335 125.233 139.226 125.257
183.585 119.947 181.704 119.851
182.686 125.79 181.848 126.712
138.91 121.265 139.102 121.388
182.265 122.645 181.361 122.959
148.424 149.92 149.514 150.194
174.247 149.922 171.793 151.129
163.594 149.055 162.949 148.493
162.257 156.777 161.844 155.551
137.33 165.18 137.5 163.819
180.881 166.621 177.031 166.101
159.634 163.024 157.34 161.79
159.061 167.611 157.634 166.258
158.581 172.967 157.899 173.97
158.48 178.806 157.452 179.695
156.21 200.42 156.721 200.054
