lfw\test\225\img.jpg
29
92.9171 123.889 89.4041 126.098
157.615 121.136 159.035 119.992
114.942 127.331 115.494 127.555
131.46 125.266 132.737 125.82
101.176 122.513 98.9796 121.033
101.176 125.266 102.359 125.186
145.226 119.072 146.846 118.222
146.602 123.201 147.677 121.532
97.0467 135.59 97.1224 135.279
152.109 131.46 153.191 131.19
113.565 135.59 115.168 135.24
135.59 133.525 135.435 133.407
105.306 131.46 105.388 131.245
105.306 137.655 105.816 139.549
143.849 129.396 143.794 127.911
145.226 135.59 145.227 135.763
105.306 135.59 108.418 135.13
143.849 131.46 146.273 132.099
115.63 160.368 117.206 157.277
136.967 158.303 135.746 155.712
126.643 158.303 126.328 155.706
125.954 164.498 127.228 163.348
113.565 180.328 113.123 177.314
143.849 176.887 141.728 175.601
127.331 172.757 127.128 170.61
128.019 176.198 127.525 174.657
128.707 178.951 127.698 178.293
129.396 185.834 128.195 183.894
130.084 203.729 127.972 197.873
