lfw\test\289\img.jpg
29
150.623 98.3661 152.68 98.7817
307.394 75.3115 310.835 73.0167
215.176 98.3661 218.085 101.6
255.137 93.7552 255.001 96.4333
181.362 89.1442 181.335 93.1
178.288 102.977 185.501 101.017
282.802 70.7006 279.001 75.35
285.876 79.9224 283.585 83.1
169.067 116.81 168.425 117.519
298.172 98.3661 295.4 97.1667
209.028 116.81 209.467 113.3
258.211 107.588 258.333 105.367
187.51 112.199 190.333 108.5
189.047 122.958 193.6 125.233
276.655 93.7552 275.867 91.5
279.728 107.588 279.8 109.7
190.584 116.81 193.667 115.833
279.728 98.3661 278.2 98.4333
218.25 172.141 224.01 171.881
265.896 162.919 267.438 162.471
241.304 164.456 251.333 169.167
244.378 181.362 252.962 187.081
207.491 212.102 211.567 216.323
282.802 199.806 283.816 204.239
245.915 204.417 248.831 201.519
245.915 209.028 248.198 211.641
247.452 210.565 249.527 213.982
248.989 222.861 250.476 224.294
258.211 270.507 254.904 261.785
