lfw\test\207\img.jpg
29
400.606 86.8233 391.245 93.1465
536.172 89.8697 540.055 91.3014
447.825 94.4394 458.388 97.0238
487.429 99.009 492.814 100.004
423.454 80.7304 422.409 83.7874
420.408 94.4394 420.507 96.3656
514.847 85.3001 522.431 84.0616
511.801 89.8697 519.433 95.3967
411.268 115.764 406.327 109.606
523.986 112.718 525.616 110.667
444.779 112.718 442.657 110.133
493.522 112.718 493.321 113.058
426.5 103.579 430.313 102.644
426.5 121.857 428.207 115.281
508.754 103.579 511.457 102.176
508.754 117.288 511.282 114.345
426.5 112.718 428.499 107.793
505.708 108.148 512.276 107.207
453.918 172.123 456.037 170.763
499.615 172.123 501.631 173.011
473.72 167.554 491.035 161.773
475.243 184.309 485.416 183.286
435.64 217.82 433.807 214.637
510.277 211.727 504.664 211.052
478.29 199.541 481.151 201.932
478.29 213.25 480.202 211.158
478.29 216.297 479.674 212.318
478.29 228.482 480.834 224.76
472.197 268.086 474.719 268.223
