lfw\test\32\img.jpg
29
159.399 220.921 156.243 214.686
289.434 194.354 302.97 197.838
202.744 215.328 203.019 216.463
239.098 211.133 236.644 211.771
177.576 206.939 178.565 208.501
177.576 215.328 179.205 218.738
269.859 190.16 267.993 192.525
269.859 202.744 272.26 201.819
169.186 232.107 173.822 234.12
286.638 215.328 283.113 217.413
205.54 232.107 207.029 232.429
250.284 223.717 249.771 225.8
185.965 223.717 189.314 224.429
185.965 236.302 190.286 238.714
267.063 211.133 265.086 212.943
269.859 223.717 268.857 225.8
185.965 227.912 192.24 230.807
267.063 215.328 269.143 218.2
208.337 282.443 212.654 285.789
253.08 278.249 254.811 277.759
232.107 276.85 225.625 285.171
230.709 295.027 231.03 293.973
206.939 321.594 212.275 318.65
272.656 311.806 272.298 311.975
236.302 307.611 239.456 312.562
236.302 316.001 240.578 319.451
239.098 320.196 239.99 322.976
239.098 332.78 241.165 331.199
244.691 366.337 246.986 367.726
