lfw\test\202\img.jpg
29
100.944 107.487 100.402 114.894
192.542 93.467 192.36 90.425
132.723 101.879 134.257 105.089
157.025 99.075 158.005 99.2429
112.16 99.075 112.643 100.081
114.03 107.487 114.633 106.105
166.371 80.3816 176.233 86.619
175.718 93.467 177.752 92.2762
110.291 121.507 111.577 123.311
186.934 104.683 187.65 104.37
132.723 115.899 134.226 117.153
164.502 110.291 165.479 111.501
121.507 113.095 123.176 115.593
123.376 124.311 125.369 124.197
173.849 101.879 174.839 104.331
173.849 110.291 177.373 111.67
121.507 118.703 126.887 119.895
173.849 107.487 178.294 107.34
138.331 152.351 141.352 150.746
170.11 143.939 169.342 145.454
151.417 146.743 152.735 148.496
155.155 155.155 155.748 155.558
136.462 180.391 137.309 180.944
185.065 166.371 187.969 165.583
157.025 169.175 160.988 171.951
158.894 174.783 162.301 174.537
158.894 177.587 162.858 176.209
160.763 183.195 165.127 180.308
162.633 211.235 165.326 207.647
