BioID-FaceDatabase\BioID_0861.pgm
29
264.255 115.772 262.335 117.92
358.425 132.916 354.845 139.372
303.808 123.435 301.216 117.473
327.288 130.485 331.159 126.411
282.9 110.73 0 0
281.522 116.103 0 0
344.761 124.572 0 0
343.229 132.865 0 0
269.741 131.998 272.614 131.774
353.43 140.315 345.907 148.31
295.076 135.633 292.725 135.349
327.186 142.55 327.583 144.288
284.481 129.287 0 0
282.101 137.192 0 0
336.468 139.059 0 0
336.707 137.351 0 0
283.631 133.257 283.786 132.668
337.44 138.157 336.522 144.735
294.268 170.314 304.344 171.102
326.73 171.397 317.199 173.173
315.863 167.557 315.964 164.398
311.127 177.195 0 0
279.163 189.164 273.508 188.532
328.758 194.694 323.114 197.917
307.331 188.277 305.685 185.85
305.297 194.718 0 0
305.463 196.341 0 0
303.689 203.449 300.769 200.598
300.2 230.26 0 0
