BioID-FaceDatabase\BioID_0989.pgm
29
174.769 93.4855 172.953 93.787
248.924 87.9514 248.928 89.318
207.995 91.9829 197.98 89.7649
225.373 90.382 225.688 85.2958
188.384 86.259 0 0
184.399 92.6204 0 0
238.288 78.9867 0 0
238.159 88.051 0 0
180.876 103.618 182.338 102.278
246.264 100.452 240.436 97.8092
201.568 100.406 197.086 100.044
226.474 99.5182 226.582 98.2561
190.871 97.2552 0 0
191.747 104.566 0 0
236.02 93.2787 0 0
236.764 100.017 0 0
190.943 101.462 189.489 100.938
236.415 99.2132 232.839 97.3623
204.255 126.181 207.365 123.283
231.414 124.461 223.901 122.836
217.117 123.049 214.516 119.261
216.54 128.852 0 0
199.436 144.314 199.768 144.735
231.824 142.465 232.839 144.288
215.183 137.217 214.963 138.031
215.27 142.838 0 0
214.943 145.681 0 0
215.564 150.896 216.303 155.907
214.047 173.587 0 0
