BioID-FaceDatabase\BioID_1068.pgm
29
164.996 72.0586 165.803 71.8886
235.03 72.6053 235.074 73.6762
189.577 71.7283 186.361 67.4195
209.951 72.1204 210.481 68.2247
175.476 67.4468 0 0
174.635 71.9339 0 0
224.891 66.6398 0 0
224.331 71.2467 0 0
170.304 82.393 172.06 81.7205
230.171 81.3556 229.264 81.2736
188.103 81.4737 185.914 80.3798
211.451 82.126 213.941 79.7638
178.978 77.4755 0 0
179.717 82.5714 0 0
220.76 77.548 0 0
221.036 82.0722 0 0
178.549 80.4484 178.763 80.3798
221.041 80.164 221.666 79.9329
188.804 103.033 195.448 103.175
214.198 102.255 210.047 102.725
200.445 100.49 202.449 96.9154
201.297 107.061 0 0
182.923 118.192 182.785 119.261
221.919 115.833 222.113 117.473
202.506 116.086 201.555 113.898
203.062 118.74 0 0
202.196 119.941 0 0
202.962 124.734 202.896 125.518
203.461 147.528 0 0
