BioID-FaceDatabase\BioID_0189.pgm
29
130.336 130.255 133.625 124.177
244.161 133.46 239.989 127.752
170.132 131.833 168.037 132.221
202.886 132.666 208.259 133.115
147.364 119.768 0 0
148.676 129.941 0 0
223.731 122.465 0 0
225.215 128.868 0 0
139.619 142.515 142.564 142.947
235.088 142.705 230.158 146.522
166.807 143.496 165.803 143.841
205.149 143.869 207.812 145.628
151.41 137.23 0 0
153.091 146.701 0 0
221.164 137.548 0 0
221.4 148.241 0 0
151.853 142.332 153.736 142.5
220.443 143.525 221.666 144.735
169.212 181.566 177.422 182.275
207.143 182.415 197.086 182.722
187.112 176.988 187.701 176.465
188.59 187.03 0 0
154.794 203.892 159.099 206.855
217.169 205.283 210.047 209.536
186.264 200.131 185.914 201.939
188.241 206.509 0 0
187.025 209.64 0 0
186.412 219.041 184.573 220.709
185.711 251.499 0 0
