BioID-FaceDatabase\BioID_0388.pgm
29
112.012 103.627 112.174 108.088
184.825 108.331 182.785 108.088
138.607 108.308 139.435 109.876
157.45 108.183 155.971 108.982
125.322 101.175 0 0
124.733 106.219 0 0
172.013 102.551 0 0
172.91 107.456 0 0
116.826 116.952 119.771 117.92
181.228 118.886 176.975 118.367
135.032 117.248 134.519 117.92
159.578 117.208 162.674 117.92
126.59 112.613 0 0
125.595 119.318 0 0
168.71 113.023 0 0
169.311 120.036 0 0
125.195 115.288 126.475 117.026
168.805 116.689 169.825 118.367
133.682 145.506 137.648 144.735
158.677 146.213 156.865 146.075
145.764 145.574 146.586 142.053
146.854 152.912 0 0
127.288 166.171 127.369 167.974
166.558 166.585 165.356 168.421
145.842 164.337 146.139 160.376
145.939 168.696 0 0
145.598 171.212 0 0
146.534 175.748 145.692 183.169
146.913 202.733 0 0
