BioID-FaceDatabase\BioID_0949.pgm
29
126.609 88.8585 133.625 82.6144
277.726 97.5668 258.76 89.7649
175.31 87.1459 178.054 75.7823
209.635 86.8907 205.578 82.6144
147.577 77.2502 0 0
148.77 86.3059 0 0
237.361 70.0432 0 0
241.333 85.5739 0 0
138.608 104.203 143.904 103.172
246.792 107.815 242.224 108.535
170.634 106.228 170.719 108.535
212.797 107.815 213.622 110.77
156.306 95.7234 0 0
153.87 109.808 0 0
229.718 98.3714 0 0
230.178 112.375 0 0
155.706 103.396 159.993 103.172
228.945 104.364 230.158 106.747
166.801 154.026 173.847 155.013
211.079 155.719 196.639 156.354
188.114 147.666 184.126 149.204
189.837 163.971 0 0
160.773 186.647 155.077 186.744
223.524 190.165 221.219 193.894
190.482 181.983 182.785 183.169
190.535 189.14 0 0
189.289 191.246 0 0
189.899 200.685 182.785 204.173
192.253 237.103 0 0
