BioID-FaceDatabase\BioID_1239.pgm
29
160.114 70.9137 162.228 70.9947
226.68 69.1296 224.817 68.3372
186.528 70.5638 183.679 71.4417
202.318 69.8527 202.896 71.4417
171.658 65.0449 0 0
172.462 70.1952 0 0
214.372 65.0221 0 0
214.913 68.9622 0 0
166.378 76.6505 169.825 77.6984
221.219 74.5067 218.985 75.9107
183.405 77.4122 181.891 77.6984
204.94 76.6489 206.918 76.8046
174.301 73.4048 0 0
174.284 79.6545 0 0
213.259 71.9154 0 0
213.557 77.4844 0 0
174.233 75.7999 175.188 75.9107
213.426 74.7476 212.728 75.4638
184.705 99.1189 190.83 99.5968
205.719 97.2431 204.684 98.703
195.353 96.4017 198.427 96.0216
196.241 103.398 0 0
177.525 112.82 182.338 113.898
212.028 111.266 210.047 113.004
196.117 110.21 197.086 110.323
196.11 113.244 0 0
195.77 115.99 0 0
195.756 120.369 196.639 122.389
196.241 137.396 0 0
